date,review,star_rating,name
"December 24, 2017","I'm a 39 year old life long Star Wars fan. I've seen every movie in the series many many times: prequels, original cuts, and the re-releases. I've read countless extended universe books (they should have just done the Thrawn Trilogy!) I've likely played every officially licensed Star Wars game (RGP, board/miniature game, video game, etc.). I am deeply knowledgeable of the lore that makes the series truly great. Star Wars was a huge part of my childhood, and it is something which even as an adult with three children is still a big deal for me. I've now watched TLJ several times and I'm ready to share my insights on this highly polarizing episode. 

[SPOILERS AHEAD!]

Let me start by saying Rian Johnson should NEVER be allowed to write a single line for another Star Wars movie, much less do a whole new trilogy of movies. How does someone with such a poor resume get the execs at Disney to let them even ATTEMPT to take on this challenge? What kind of pitch could someone give to write AND direct such important and valuable IP when they essentially have the equivalent experience of writing two episodes of LA Law, directing Deathstalker V, and a doing poorly received arthouse flick? He must have some profound connections, or a whole lot of dirt on someone. His prime directive appears to be this: destroy everything sacred in the Star Wars universe, make TFA entirely pointless, and raise two middle fingers to everyone who doesn't like it. Some sick combination of jealousy and narcissism apparently made him want to set J.J. Abrams up for failure: Episode IX is the movie that is going to see the HUGE box office drop due to the pointless fan slapping done in this film. TFA was great, the buzz for the next installment was unbelievable. The Internet was wild with rumors and theories and hope for the next installment. Many people (myself included) bought tickets for TLJ months in advance... which meant sold out theaters and a huge opening weekend no matter what. Rian knew he could do whatever he wanted and still walk away claiming it was a big success based on that data alone. Well, the capital built in TFA is now wasted after TLJ. Episode IX will not be seeing the same fan surge this film undeservedly received.

Big Issues: 

- Snoke: Who the hell ""was"" he? How did he get this job? Was he just the most scarred dude around? Did he simply have the most fascist followers on Space Twitter? Why have him in the films in the first place if you cannot even justify his purpose? A few lines of dialog were _all it took_ to make sense out of this. Ignoring character exposition with the excuse that Lucas didn't explain the Emperor until the prequels is bogus. We saw the prequels to these films... all SIX OF THEM. He didn't just poof into existence and rule the galaxy. Give me a break man! All that time hoping his projected image from TFA was a Wizard of Oz created by a dark and twisted Jar-Jar Binks. Oh well... Snoke is gone now and seemed to have no point whatsoever.

- Knights Of Ren: Where are they? Are they also pointless now? Is whiny Emo Ren the only Sith left on the board? 

- Superman Leia?! WTF was that... I kept waiting for Poe to quote that terrible dialog from the cringeworthy Matrix sequel.

- Luke... good lord, I don't know where to even begin. Let's just say ROTJ and even TFA didn't leave me thinking I was going to see my hero become a washed up loser drinking milk from some space walrus' tit. Also, the portrayal of this character was an entirely pointless slap in the face of every fan of the original trilogy. Rian could have got the same meta story across without being such a jackass. This is just Rian Johnson giving us the finger and laughing.

- Kylo Ren: This guy has burned the Jedi Academy to the ground, murdered his own family, killed his Sith master, and assumed control of the First Order. Yet somehow he is still a whiny little b*tch. Please give me a worthy antagonist which isn't a sad little emo man-child. PLEASE! 

The Non-Issues:

A number of user reviews seem to be seething with political nonsense. I totally understand that 2017 is beginning of some kind of ""age of outrage"". The US is fuming with extremists on each side, who are pissing off everyone else across the political spectrum on a daily (if not hourly) basis. I am confident that all the dog-whistles people are perceiving are more a projection of how they see the world (and see those who oppose whatever their views are) in light of all the heightened polarization today. Criticism that this movie is anti-men, because of the (absolutely amazing!) female leads is totally disgusting. You could level the same criticism at A Nightmare On Elm Street 3. How about ""all rich people are evil"" - go watch Toxic Avenger through that lens and get your mind blown. Carefully hidden PETA-like messaging triggering you? Don't even think of watching The Secret of NIMH again. Ruining your childhood much? Just enjoy the damn movie and don't get hung up looking for political things. If you look hard enough you'll find hidden messages everywhere, and never be able to enjoy anything.

The Good:

All that said, there are some big picture ideas and frameworks (which likely pre-date Rian's involvement) and do in a meta-sense make this a not-so-terrible (possibly even pretty decent) film.

The future of the Force and the meaning of this awakening is cemented in this film. Much of the back and forth with Kylo and Rey touch on an odd idea. Could the Force be beyond good and evil / light and dark. Did Skywalker bloodline bring ""balance to the force""... by destroying the Jedi Order AND The Sith? Not a balance of light vs. dark, but a new balance of light and dark into one? We watch as the old established orders meet their end. The orthodox religion of the force dies with Luke in the shadow of the first Jedi temple. A new religion, understanding, being-ness of the Force is about to take hold on the galaxy.

Failure itself is a huge message in this film. Every sub plot in the film totally failed, and did so _intentionally_ to drive the message home that failure is a greater teacher then success. That the true legacy of the Jedi, Sith, Empire, and Rebels was failure after failure to bring peace and/or order to the galaxy. Something has to change, and I think we are seeing hints of that in this film. 

The final scene was epic. I certainly have friends who disagree, but the passing of the torch to a new generation without the orthodoxy, rigor, and establishment of the previous Jedi Order is a big deal. This is a new religion of the Force being written -- one without books and teachers. One which has to be experienced and developed by new chosen disciples. I was one of those fans who really hated how the prequels moved the Force from being a tremendous supernatural Zen/Tao-like power flowing through all things and open to anyone... to being a product of microscopic intelligent parasites living in the blood of a chosen few. Midi-chlorian blood tests be damned, I want the Force to be a mystical energy once again. I hope this ""awakening"" now means everyone may be able to tap into the Force without being born into it with the right bloodline, or just by having a nasty parasite infection. It appears that may be the case as the Force itself is reaching out and mystically choosing a new legion of force users to replace the old generation. Speculation maybe, but I have hope.

Incredible visuals, a beautiful score, and great art direction help pull this movie out of splatty tomato territory in my book. Even if it doesn't feel Star Wars-y enough for my tastes this time around, and suffered from some slow pacing, it did what it needed to do in order to take us to the next step on this journey. I'm excited and hopeful for the conclusion to this arc, and what it means for the franchise. Rian certainly did his best to burn it all down, but he can't kill Star Wars so easily. Hopefully, Disney will listen to the millions of die-hard fans and take better care with the next installment(s).",3.5, Gregory H
"December 24, 2017","There were a few cool things, but I did not enjoy the movie.",2, Jeff C
"December 24, 2017",the movie is beautifully done but the plot is weak and no character development ... so long for actually nothing ..and above all leia version of superman was just too much..and luke willing to kill a child??no way...maybe this new trilogy is meant for young audience cause now i feel like i watch new star wars just because i have to .. ..,0.5, Chiara A
"December 24, 2017","The force is a balance between the light and the dark, and the light eventually wins. What a perfect metaphor for The Last Jedi, a balance between great scenes and stupid shit, which won my affection in the end.

I'm late to this party, so you already know the stupid shit. The side quest within a side quest to the casino planet was annoying and pointless. There wasn't any way to get Rose and Finn aboard Snoke's ship other than that overlong and idiotic excursion? It had George Lucas episode 1 written all over it. Speaking of Rose, what was the point of her? I found her irritating and a distraction for Finn, who already has two love interests. How did Rose and Finn become such good speeder pilots so quickly? And why didn't the Vice-Admiral decide to turn the cruiser around and jump a bit sooner, before there were only about 5 transports left? Finally, what happened to the rest of the Resistance ground fighters at the end? I don't think they all made it into the Falcon.

All of that vexation aside (and it's a lot, and there's more), the overall story arc was quite good, Rey and Luke together were amusing and strong, and Kylo Ren becoming the new Supreme Leader was the biggest and most welcome change from the original trilogy. They heard fans appreciate the humor from episode VII, so more was added here, pushing some moments as far as continuity would allow, particularly with Luke.

I want to learn how to force-project myself, a new but logical conception here, because you can make yourself look younger and with a better haircut. I don't have any idea what will happen in episode IX, which is a welcome feeling after too much repetition in this series.",3.5, Bob K
"December 24, 2017","I really don't see what the critics like about this film. Poor pacing, bad story lines, misused established characters, misused new characters.

Killing off established characters, killing off newly introduced characters, the plot holes, my GOD the plot holes. 

This movie has turned Star Wars from a cinema experience for me to a rental, and with the way critics are falling over themselves to not piss off Disney I'll never trust a Rotten Tomatoes score again.",0.5, David C
"December 24, 2017","Disappointment doesn't begin to describe my experience in watching this film. Rian Johnson's depiction and treatment of Luke was very disheartening. I would strongly dispute Mr. Johnson's claim that he is a Star Wars fan. I share many of the same opinions regarding Luke already shared here and agree with Mark Hamill's comments regarding his thoughts on how Luke was portrayed. For the first time ever I'm not looking forward to future installments of my once favorite series. After seeing this film with friends on opening night I was not looking forward to taking my family to see it the following day but I had already purchased the tickets or I wouldn't have seen it the next day again. Disney apparently lacked confidence in their ability to move the story forward for new characters without destroying the old characters. I was a fan of Rey after ""The Force Awakens"", you didn't need to destroy my childhood hero to make room for her...how insecure in your abilities to write a good story around these new characters are you? Disney has ruined my experience with Star Wars and for the first time ever I could care less about what's next for Star Wars...",0.5, 
"December 24, 2017","This is a terrible movie. Even if it didn't completely break the lore of Star Wars, this movie is simply full of lazy writing and does almost nothing. Its a beautiful, stunning movie, so its easy to get lost in the awe of Star Wars as pretty, but pretty doesn't make a good movie. Things happen in the movie because they are forced to happen that way, and the resolution is bland and without any heroic or anti-heroic payoff. No one faces anyone of consequence. Its flashy lights and people whining. I just don't know how this movie made it past any screenings without someone questioning WTF was going on.",1, Alan G
"December 24, 2017","I don't understand why critics are giving it a 9 out of 10. I found the plot to be really dumb and the plot threads to be confusing. Characters were shallow, dialogue was like reading a script, and everyone just seemed to be trying to ride on the ""Star Wars"" name. I could talk for hours about my issues with the film (which I have) but I wanted to make my first ever Rotten Tomatoes score JUST BECAUSE I felt there is no way this should be getting 92%. This is heading towards prequel levels in terms of quality.",2, Hugh T
"December 24, 2017",Disney's Star Wars is now officially terrible.,1, 
"December 24, 2017","Easily the worst Star Wars movie made thus far. So much terrible, try-hard, humor that is completely uncharacteristic of the Star Wars franchise. The plot jumps all over the place with MANY happenings left unexplained about about 30 plot holes I can think of off the top of my head. I have been a huge Star Wars fan my entire life, and I actually considered walking out because it was that terrible. This movie accomplished pretty much nothing, and it's apparent that Disney wants to make as many ""cute"" sellable creatures for marketing and money purposes. The new creatures look more like something from a fairy princess movie than Star Wars. Lastly, Kylo Ren has proven himself to be a very weak villain, and I don't see how it's possible the next movie will be any good with such a weak, emotionally-driven villain. I know most Star Wars fans will see it, as I did, with low expectations to begin with, but WOW believe me when I say, you cannot set your expectations low enough. This movie is a hot pile of trash.",2, Stefanie S
"December 24, 2017",straight doo doo fire,1, Zeke M
"December 24, 2017",I feel like to was sloppy writing and I don't know what they are going to do from here,2.5, Ian A
"December 24, 2017",It had some good scenes. But they were few and far between. The rest were mediocre or just plain bad. I don't want to add any spoilers to this.,0.5, Connor W
"December 24, 2017",Some of the plot made no sense. The direction made with some the characters were not the best but tolerable i guess. The movie still had many great action packed scenes. Im still thinking if it was a good movie lol,3, 
"December 24, 2017","Great film. I'm a bit disappointed at how art focused it was instead of plot focused. I felt like Disney put too much of their own style to the film, when they should have kept more of what Star Wars originally was.",3, Nicole P
"December 24, 2017","I don't know why I keep doing this to myself. I keep saying they'll get better, it'll be alright, just give it a chance. Then as I sat through this film, constantly looking at my watch to see if it was over yet, I realized that there was no hope left in the galaxy. From the cliche one liners to the unbearable puns, which in my opinion ruined the movie, this film was mediocre at best. The characters had little development and terrible chemistry, the plot had mild build up despite the looming danger of the films hero's, politics (Actual, not the far far away kind and needn't I have to say more), out of place romance, I could go on and on. This totaled to be a two and a half hour film that ended with more questions than answers. When the film ended all I thought to myself was what did I just watch. It felt as though the people who were in charge of developing the new Star Wars series decided that there was no way they could continue to build on the story from episode XII, so they decided to tie up loose ends. On top of that this was just another cookie cutter Disney bundled film. Now I'm not going to give any spoilers, but if you've seen the movies Frozen or The Lion King, you'll recognize some of those plots in this film. My only hope is that George Lucas will get his hands really dirty in the coming Star Wars films because in the hands of Disney Star Wars will continue to take a nasty turn to the dark side. Reasons for why I went to this one in theaters over the other two is beyond me, but I will stick with Redbox for the next Star Wars films to come.",0.5, 
"December 24, 2017","As a die-hard Star Wars fan, it pains me terribly to write this review. But I have to do it, because it's true. Star Wars is dead. Disney and SJWs killed Star Wars. Star Wars was too good for this cruel world. Rest in peace, Star Wars.",0.5, Mark Z
"December 24, 2017",Wow it was a good movie,5, 
"December 24, 2017","This movie was by far the worst Star Wars movie ever made. Forced Humor that wasn't funny, way too much effort on special effects and CGI. This movie is definitely just a cash crop. After the Force Awakens I had high hopes for this movie as I really enjoyed it. This movie was such a let down and makes me not want to see any future star wars movies from Disney.",0.5, 
"December 23, 2017","SW8 was very good, I'd even argue excellent. Multiple layers of mythos that conclude the story beyond my satisfaction. I get that Mark Hammil wasn't happy at all with this final rendition of Luke Skywalker. But this story ain't gospel folks- midlife is a bitch and Luke gave up. Happens sometimes. We are just lucky Luke decided to join the fight eventually.and do his part to buy time for Rey to save the day and help the residence survive. Everyone that's unhappy with this movie needs to finally grow up and realise that... STAR WARS HAS GROWN UP AND MOVED OUT OF THE HOUSE! New generation advances the story folks, and that's how life works. 1977-2017 is 40 years after all!",5, 
"December 23, 2017",Snoke is just dead. Code Breaker side quest was weird and a waste of a half hour. Slowest space chase in history? Hold back plans from Poe for what reason? Leia survives space. Luke just disappears? Finn and whoever romance? This movie was just weird and I think had some political undertones which is never good.,0, 
"December 23, 2017","don't kid yourself, its either lazy writing or based on committee, focus groups or marketing.",0, Jason D
"December 23, 2017",Its not what i expected. I thought it will be more than force awakening but comes out more less. I feel like they trying the same old story with some changes thats all.,3, Vishnunath E
"December 23, 2017","The majority of flaws with this movie could be forgiven if Disney would have given Luke Skywalker an appropriate finale. They got eager instead, wanted to wash their hands of Luke and move on with the new Star Wars image.",0, K C
"December 23, 2017","This movie is so bad, I actually think I'm going to put Episode 1, higher on the list. Because... at least it isn't episode 8.",1, Dehorb R
"December 23, 2017",The movie was amazing at it continued the epic storyline of star wars but it also had new secrets unveiled as well as new mysteries to be known later. The movie itself had a great story and some funny situations. It was also pretty cool in the way they presented the new force powers. Great movie for any star wars fan. 10/10,5, Z P
"December 23, 2017",Amazing movie! One of the best Star Wars yet!,4, 
"December 23, 2017","An awful instalment in the franchise. The worst actually. A movie that takes everything that Star Wars is and burns it down, leaving you with only ruined ashes and parts that make no sense.",0, 
"December 23, 2017",This newest installment does nothing to move the franchise forward,2, Michael R
"December 23, 2017","The high critical acclaim for this garbage of a film that ruined everything that is Star Wars is suspect. Disney is arguably the most powerful entertainment corporation in the world, and it makes me wonder if they have these critics on a leash... Look at the AUDIENCE score, and tell me what is more accurate - the actual consumers of the business product or critics that have strong connections with PR/Marketing divisions of companies? Anyways, this movie, along with the suspect high acclaims, fake marketing, and the obvious politicizing of hard left wing ideologies ended my interest and love for the Star Wars franchise.",0, Joo Wan P
"December 23, 2017","Horrible movie. Ignored all the plots of The Force Awakens and simply DESTROYED Luke Skywalker character. I'm shocked, considering how good The Force Awakens, Rogue One and Rebels are.",0, 
"December 23, 2017","This film is pretty good and I really can't understand why so many people doesn't like it. May be for the same reasons why I hated the previous one and all the others loved it. It's quite original and adds new magic to the force. Seriously: we have seen worse things in this saga. Like happy bears defeating the chosen troops of the empire, or the federation of squids sacrificing their commercial empire to pursue the goals of a hologram that looks like death. When Empire Strikes Back came out everyone was disappointed of it, because of introducing new things instead of making a copy of the previous one. I hope this film will also be re-evaluated.",5, Petar K
"December 23, 2017","While certainly not the best Star Wars movie (that title still holds on and will hold on to Empire), this eighth film in the franchise is by far the longest film in the series... and it feels that way. That's not to say it wasn't fun and there are some bad ass moments, but I suggest for Episode IX that they trim the fat. Whereas Force Awakens was essentially New Hope, The Last Jedi has some elements of Empire but not that much. There will be spoilers in this review, just a heads up.

I appreciate Luke actually speaking for a change, as opposed to the very end of FA, but seriously, he is one pissed owf dude. He's become the Bill Crotchety. Not even Obi Wan was this crotchety. Rey seeks to learn the force but Luke only wants to teach her how much of a failure it/he is. Meanwhile, the ship Leia is on is under attack by some dude with no soul and Kylo Mantha Beating Solo. I found the first attack scenes to be fun and brilliant, and then the movie slowwwwed down. Especially when Leia somehow survived that? Really? It picks up again when Laura Dern's Wig enters the scene and pisses owf everybody else. This isn't a movie where you want to cheer for the Rebel scum. They're a bunch of douches who forgot how to fight a war. That's one thing I noticed about this film, it is a lot darker than the other films int the franchise. I enjoyed the melding of Solo and Rey and thought that the fact that they could communicate via the force was interesting. I almost fell bad for Solo but then I remembered he killed Harrison Ford (or did Harrison Ford kill Solo?).

The culminating battle was neat but I felt it should have ended like Finn wanted to, or at least get rid of his sidekick. Make her do it. I also found parts of this film could definitely be riffed on, like Luke having fart power to lift off a rock. Oh yeah and some little stuboy knows the force too. Please don't get that kid from Jingul Ahl Duh Waye!

Overall it was a good entry in the series but I'm still conflicted how I feel about it. Maybe that's the point of the story. We're left to wonder which side we take. Should we take the dark side and expect the Leia-(and someone else)-less IX or should we celebrate the 9th entry with optimism and hope because Rey has a light saber at the end of this film. I dunno. I suspect that's what's polarizing audiences. The film feels long, disjointed, but then again it's Star Wars. That's just normal... right?",3, Justin W
"December 23, 2017","I feel like I just paid £5 to watch someone defecate on Luke Skywalker's face for over two hours.

It's visually beautiful, but I think they worked very hard indeed to alienate as many of their fanbase as was possible.

I came out of the film rating about about a 7/10, the more I think about it the more I dislike large parts of what they did. At best a 6/10. By tomorrow as I think about it more I think my rating will go even lower.

I bought my kids State Wars stuff, for Christmas. I am actually thinking of returning it, yes it really is that bad.",2, Alien W
"December 26, 2017",What a bunch of garbage. I can't believe Disney allowed this AWFUL director to completely ruin a Star Wars and then reward him by allowing him to write more episodes. It's almost like this idiot never even watched the last one and decided to make hie own Star Wars SJW movie. The Force Awakens was so good and this idiot decided to not even address any of the burning questions from the last one. This movie is a huge letdown and dissapintment. I never want to see anything Rian Johnson ever puts out again. Thanks for ruining Star Wars!,1, Jeremy M
"December 26, 2017",A terrible movie full of blatant propaganda that ruins what remained of the original story.,0, Erin J
"December 26, 2017","When George Lucas makes Star War movies, all he want is to tell his story, when Disney makes Star War movies, all they want is to get that $4 billion back and make more.

Disney doesn't have a story to tell, the whole movie is a mixture of subplots each serving a different marketing strategy. Nostalgia to sell tickets to fans, cute animals to sell toys, feminism to pander to the PC culture and meaningless jokes for schmucks.

The most disgraceful part is that Disney brings the old heroes back, only to make them old, fat, miserable and died in meanless ways. Disney has no story for them, they're just there to sell tickets.

This is not a Star Wars movie but a movie to attract Star Wars fans. Compare this movie to the originals is like comparing cola to wine, a look-alike and tastes very different. 

I'm done with this cash cow, Disney can sell tickets and movie products to those who claim they like this movie, I won't go to see another Disney Star Wars movie.",1, Chen X
"December 26, 2017","This is not going to go the way you think. And that's true by all means. Some people can take it, others don't. One great movie, indeed.",5, Manu M
"December 25, 2017",This was the last Stars Wars film I'll see in theaters. Critics got paid off on these reviews.,0, Mark D
"December 25, 2017","After reading all of the negative viewer complaints, I had determined that it might be better to wait and catch this movie on DVD or digital download. Curiosity got the better of me though, and when the opportunity arose, I headed out to the theatre to view The Last Jedi. However, I had read the plot synopsis and a hundred or so viewer reviews, both good and bad, so I went into the showing with no preconceptions or high expectations as to what this movie should or should not be.

I must say that I was pleasantly surprised. While The Last Jedi was no Empire Strikes Back, it certainly does not deserve to be ranked as low as the Prequel movies. I would say that it is at least as good as The Force Awakens, but is a bit more original than that movie. And while Rian Johnson did stretch the boundries of the Star Wars universe, I don't think he went so far as to break any basic laws of SW Physics. To those who give this movie low scores and say it is not a true Star Wars movie, i'll say that you are not true fans.

Now that the movie has been out for ten days, it would be pointless for me to put a review here that rehashes the plot. What I will do instead is give my take on some of the ""controversial"" points that have been brought up by other fans who lack any insight into what has happened in other installments of the franchise.

- Complaint: The humor was juvenille and off the mark.

- Somewhat Agree. Star Wars has always had a bit of humor to take the edge off of the seriousness - Leia cracking a joke about Vader's leash, Han's constant wisecracking, Vader making a choke pun or teasing about the Emperor's forgiveness, the implication that Obi-Wan might have a drinking problem. But any comic will tell you that timing is everything, and the OT and the PT seemed to have it down. While appreciated to break the bleak atmosphere of hopelessness in which The Last Jedi was set, the comedic timing was definitely off, and some of the jokes were over the top. We get it - life, even in times of war, is not 100% balls-to-the-wall seriousness. But The Last Jedi had just a bit more humor than what I think should be there.

- Complaint: Poe Dameron was a complete dick.

- Strongly Agree. For me, it started downhill with the Poe character about 90 seconds into the movie, when he ""tooled"" General Hux by making a ""your mother"" joke while attacking a First Order Dreadnaught (again bad comedic timing). And honestly, by five minutes into the movie, he should have been in the brig for the rest of the movie, as his actions caused a lot of deaths and destruction among Resistance Forces. Oh, and there is also that business about insubordination and outright mutiny. But, by the end of the movie, Leia pretty much handed Poe leadership of the Rebellion, which is a necessity since everyone else is dead, and of course we know that Leia will either will have to be implied offscreen or written out before Episode IX. In light of these events, I hope that J.J. will write in some ""growing up"" into Poe for the next movie.

- Complaint: Tracking ships through Hyperspace is old news.

- Agree. Apparently, Rian Johnson did not research this plot point. The earliest ship tracking in the SW-verse happens in Attack of the Clones when Obi-Wan Kenobi put a tracking device on Jango Fetts ship and follwed him to a Separatist hideout. Darth Vader tracked the Falcon to Yavin 4 - it was Leia, who seemed incredulous about in this movie, who told Han about all those years ago.

As an asides, why would you need Hyperspace tracking? Your ship transponder beacon would be like a cell phone signal anyway, and as soon as it hit on a satellite or ship anywhere in the galaxy you could just jump to that location and harass them some more.

- Complaint: Snoke was a waste of a character and his end was far to swift.

- Disagree. While I would love to see a little more backstory, the movie was quite effective in establishing his badassedness, and the fact that he was arrogant to the point of distraction, which ultimately was his undoing. BUT, I do not think this will be the last we see of ""Snoke"". Let me throw a little more fuel on the fire that Snoke was reincarnation of previous Sith Lords by saying I loved the fact that while Snoke was torturing Rey, the Emperor's Theme song was crescendoing in the background. Nice touch.

- Complaint: Luke would never have went to kill Ben Solo after sensing the dark side in the boy.

- Disagree. Your father was Darth Vader, and Emperor Palpatine may as well have been your Creepy Uncle. Together they killed your mother, destroyed the Jedi, and fried your poor auntie and uncle who raised you, not to mention all the other bad shit they did around the galaxy. Just exactly how would you react to sense those exact same capabilities in your student? Would you just take away his lightsaber, kick him out of the Academy, and tell him to be a good boy? In my opinion, Luke's failure was NOT killing Ren then and there.

- Complaint: Leia's Superman moment was ""Marvelish"" and out of character.

- Disagree. I thought this moment was well done and did not at all look out of place or ""take me out of the movie"". Leia was strong with the Force. The Force connects and binds things, as we are told. Being blown into space is not an immediate death, and for someone strong with the Force, it would not at all be a stretch to pull themselves back to the ship. Now in open space with nowhere to go, it would be a different story, and if they ever decide to have Jedi flying from planet to planet using the Force alone, that would be definite overkill.

- Complaint: Jedi connections, between Rey and Kylo, over vast distances should not happen.

- Disagree. This has totally happened before in Star Wars cannon. The Emperor sensed that Vader was in trouble on Mustafar and set out to rescue him. Ben sensed the explosion of Alderaan. In a ROTJ cut scene, Vader tried to entice Luke, who was on Tattooine, while Vader was near Endor. And it has been implied that Yoda and Ben Kenobi could communicate from Tattooine to Dagogah, but did so very seldom for fear that The Emperor could sense it.

- Complaint: Yoda showing up ""in the flesh"" could not happen.

- Disagree. In the recent book that has tales from different characters around the time of a New Hope, Qui-Gon Jinn appears to Ben Kenobi. Kenobi remarks at how ""real"" Qui-Gon is, to which he tells Ben that he can be as real as he is needed to be. Apparently, Jedi who have studied the Living Force can not only become concious Force entities, but they can also cross back over in to the temporal realm if need be. It does bring hope that we might see Luke again, and maybe even old Obi-Wan could make an appearance.

BTW, I thought the Yoda puppet was very well done, much more faithful to the original than the abomination that was used in The Phantom Menace.

- Complaint: The Rose/Finn/DJ story arc was wasted time and an unnecessary contribution to the movie.

- Agree: After making Finn a hero, you paint him as a deserter, team him with a disposable sidekick, make an unnecessary trip to Las Vegas, and then team them up with another useless character, simply to get Finn back into a position to fight Phasma. This entire story arc made the movie drag in the middle, and in the end, accomplished NOTHING - Laura Dern's Vice Admiral Holdo ended up doing the job for them.

I'll also add here that Phasma should not have been brought back for such a small role. I understand that she is the NT's equivalent of Boba Fett, but she really did nothing to enhance the story, other than to become one of the most unlucky - or inept - characters in the entire Star Wars universe.

- Complaint: Luke Skywalker's character was completely disrespected.

- Strongly Disagree. One of my favorite movies from yesteryear was ""The Sting"". Paul Newman played a washed up con-man who is recruited to take down a big time Mafioso for revenge. When approached about the job, even though he was once the best at the art of the Con, he refuses to go along with the plan, preferring the bottle and cheap grifts and telling his future protege that he's got the wrong man.

I loved Rian Johnsons take on Luke Skywalker. This Luke wasn't the wide-eyed farm boy, or the fully-realized Jedi standing proud before the Emperor. This Luke was one that had seen and done it all. This Luke realized too late that even though he was a Jedi Master, that did not make him a good Jedi Teacher. This Luke, scarred by his failure, basically told his protege ""you've got the wrong guy"". And add to that, he knew the history of the Jedi, about how they failed because of their own arrogance, and because of it he believed that the galaxy was better off without them.

I don't exactly agree with Luke's passing. I think that the conflict should have been in the flesh, with a Kenobi-like result. But, it was a powerful, full circle ending for the old Master. Unlike Han's death, which was put in to accomodate the actor's desires, I wont watch the OT movies now and have instant regret when I see Luke in them because I know that his future end will be in keeping with the values of the Jedi Knights.

What else worked for me in this movie:

- The scene in which Snoke chides Kylo Ren as a ""boy in a mask"" and gives him a shocking lesson in the power of the Dark Side.

- Artoo conversing with Luke, and his ""cheap trick"" to try to convince Luke to join the Resistance.

- The entire confrontation between Snoke, Rey, and Ren.

- The moment Kylo Ren gave his final entreaty to Rey to join him. In that moment, when he said to let all of the old things die, I myself was almost convinced that the First Order should win the war.

- The score. It was very familiar. There were snippets from The Force Awakens. From A New Hope, the ""Tie Fighter Attack"". From Return of the Jedi, ""The Emperors Theme"". There were even snippets of music from some of the Prequels dribbled in here and there.

What did not work:

- The movie was overly long, and dragged in the middle. I do beleive that the Canto Bight sequence was nothing more than eye candy, and it could have been dropped with no ill effects. It was simply a setup to place Finn aboard the Supremacy so he could fight Phasma. 

As I said in the beginning, this movie deserves better than most of the negative press that it is getting. It is well worth going to see at least once, maybe twice to take in all the stuff you didnt get the first time around. I would rank it at a tie with the Force Awakens at #4, just below Revenge of the Sith, but just above Return of the Jedi.",3, 
"December 25, 2017",By far the worst starwars movie ever. Feminest left wing agenda. Turning one of the best charachters ever luke skywalker into an unlikable hermit. Forced storylines. Mary poppins leia just a complete mess of a movie im still in shock at how bad it really was,0, mike G
"December 25, 2017","Even JarJar Binks would be ashamed of this train wreck. 

As a along time fan of the franchise, I am disappointed to see the turn the series has taken. This movie destroys any good qualities to be found in a Star Wars movies. It is saturated with mundane, forcibly ""quirky"" characters, quips which ruin every emotional event, universe inconsistencies that would have seriously altered the plot of the movie if taken into account, and needless pandering to the audience. Some might say these criticisms are ill founded and too harsh, but theyre not. This movie is a prime example of milking a franchise beyond its longevity and demonstrates exactly what is wrong with pop-cinema and the exploitation of audiences.",0, dick b
"December 25, 2017","This movie forces you to analyse the actions and foreshadowing of the story in order to arrive at a deeper meaning that any other Star Wars story before it. It's ironic that some fans have a problem with that, given that they usually analyse every word and action of the original trilogy. After some time passes, this will go down as one of the top 5 best Star Wars movies of all time.",4, Jerry J
"December 25, 2017","Story was changed to much from books, look came off as a Whiney BI**CH. Story kinda all over the place. I didn't think it would get worse than I-III but I was wrong.",1, Jason M
"December 25, 2017",Worst Star Wars movie yet. Disney has ruined his franchise by trying to take a name and make it politically correct in order to rake in more money. Wish George Lucas could get his rights back and correct this travesty.,0, 
"December 25, 2017","A fun movie, but the script is amateur",1, Demian A
"December 25, 2017","The Phantom Menace put me in a better mood than this movie. Boring characters, too much focus on pointless subplots while lacking a solid main plot. I'm trying to be nice. This movie was a massive spit in the face to Star Wars fans",0, Brendan%20 H
"December 25, 2017","I found the movie good not great. The direction that the director took the characters int this movie made me feel as if I was watching people I didn't know. It seemed as they took them in name only and used them and bent them to fit the director's ideas for this movie. The movie also had no ""I got you moments"" The moments in a movie that grab you and give you that feeling deep inside, this was flat and drab. pretty to look at times but very little substance. I hope J.J. can bring back the sole of the characters that this movie took away.",2, Tracy P
"December 25, 2017",Worst star wars since the prequels. This was not a movie. It was a catastrophe. It was basically a collection of action scenes all stringed together with no purpose. Rays family origins make her seem completely uninteresting. Finn and Rose provide zero new value to the film and there mission was a complete failure consuming 30 minutes of the film. There romance was also an utter waste and not worth of our attention. Snokes background was also similarly ignored in an almost similar fashion of Ray. Snoke brags of his telepathic ability yet he can't predict Kylo rens betrayal. Lukes character closely resembled a suicidal skid row alcoholic. A complete contrast of the jedi order. Do not waste your time on this film. Rian Johnson ruined JJ Abrahams work.,0, Josh C
"December 25, 2017",rian johnson die bitch,0, lucia u
"December 25, 2017","This might be the worst written Star Wars movie yet. I was waiting for ""Leia Poppins"" to breakout her umbrella and start singing ""The Hills are filled..."" Johnson took everything we knew about the Star Wars universe and took a big dump on it.",1, Garrett K
